,,,,,,,,,10110001,10120000,10130000,10210000,10220000,10230000,10310010,10310020,10310030,10320010,10320020,10320030,10410001,10420000,10430001,10511010,10511020,10511030,10511040,10511060,10511070,10512020,10512040,10512050,10512070,10512090,10513040,10513050,10513060,10610010,10610020,10610040,10610060,10800010,10800020,10800040,10800050,10800060,10800070,10800090,10800100,10800110,10800120,10800130,10800150
表章項目 コード,表章項目,世帯区分 コード,世帯区分,地域区分 コード,地域区分,時間軸（月次） コード,時間軸（月次）,/品目分類（2020年改定）,1.1.1 米【円】,1.1.2 パン【円】,1.1.3 麺類【円】,1.2.1 生鮮魚介【円】,1.2.2 塩干魚介【円】,1.2.3 魚肉練製品【円】,220 牛肉【円】,221 豚肉【円】,222 鶏肉【円】,225 ハム【円】,226 ソーセージ【円】,227 ベーコン【円】,1.4.1 牛乳【円】,1.4.2 乳製品【円】,1.4.3 卵【円】,240 キャベツ【円】,241 ほうれんそう【円】,242 はくさい【円】,243 ねぎ【円】,247 ブロッコリー【円】,245 もやし【円】,251 じゃがいも【円】,253 だいこん【円】,254 にんじん【円】,256 たまねぎ【円】,25X たけのこ【円】,263 なす【円】,264 トマト【円】,265 ピーマン【円】,300 りんご【円】,301 みかん【円】,315 オレンジ【円】,305 梨【円】,340 ようかん【円】,341 まんじゅう【円】,343 カステラ【円】,344 ケーキ【円】,347 ゼリー【円】,348 プリン【円】,350 せんべい【円】,346 ビスケット【円】,357 スナック菓子【円】,349 キャンデー【円】,352 チョコレート【円】,356 アイスクリーム・シャーベット【円】
1,金額,3,二人以上の世帯（2000年～）,0,全国,2018000505,2018年5月,,1892,2609,1450,3290,1135,596,1749,2565,1316,377,648,226,1275,1825,807,259,169,55,206,198,84,248,112,235,295,72,208,872,215,276,34,116,1,59,97,76,491,222,127,477,325,382,183,402,894
1,金額,3,二人以上の世帯（2000年～）,0,全国,2018000606,2018年6月,,1958,2502,1582,3107,1085,545,1692,2495,1231,420,603,225,1276,1731,773,211,147,46,202,163,81,181,101,179,226,42,239,829,206,215,40,77,2,61,87,60,420,250,130,421,286,367,163,318,1021
1,金額,3,二人以上の世帯（2000年～）,0,全国,2018000707,2018年7月,,1916,2432,1743,2977,1083,554,1676,2483,1194,515,596,207,1368,1694,753,211,101,41,211,149,79,114,95,153,200,27,283,756,211,165,68,59,52,74,68,50,407,373,118,404,279,362,163,255,1506
1,金額,3,二人以上の世帯（2000年～）,0,全国,2018000808,2018年8月,,1920,2459,1616,3187,1105,550,1874,2428,1163,423,620,204,1378,1703,771,278,94,48,232,136,82,122,131,184,237,28,292,731,207,154,100,49,524,97,100,71,441,354,137,543,347,394,157,284,1443
1,金額,3,二人以上の世帯（2000年～）,0,全国,2018000909,2018年9月,,2343,2525,1366,3207,997,595,1665,2546,1302,333,633,215,1333,1725,799,252,125,130,270,168,88,169,209,221,282,29,199,736,209,338,160,34,617,40,84,66,464,134,121,436,298,373,152,383,861
1,金額,3,二人以上の世帯（2000年～）,0,全国,2018001010,2018年10月,,3003,2593,1296,3325,1066,696,1735,2605,1371,337,640,219,1270,1756,816,250,181,217,315,225,90,196,239,264,298,35,139,659,181,526,504,23,285,52,96,67,527,104,125,436,310,361,195,524,640
1,金額,3,二人以上の世帯（2000年～）,0,全国,2018001111,2018年11月,,2238,2542,1313,3246,1151,697,1698,2584,1339,477,600,208,1171,1742,781,209,217,200,304,235,80,170,181,251,268,29,111,535,153,631,761,13,123,51,92,61,521,78,118,470,305,368,198,518,492
1,金額,3,二人以上の世帯（2000年～）,0,全国,2018001212,2018年12月,,2045,2674,1683,5566,1835,1553,2997,2758,1665,797,628,238,1235,1906,840,174,199,156,338,224,78,187,137,239,268,106,68,551,140,807,1325,10,52,91,92,103,1378,100,117,693,449,442,217,702,537
1,金額,3,二人以上の世帯（2000年～）,0,全国,2019000101,2019年1月,,1490,2534,1297,3493,997,660,1810,2592,1348,311,541,201,1141,1783,730,196,209,121,293,204,81,192,122,189,290,31,81,506,136,376,782,16,8,52,77,67,551,91,124,451,302,372,202,789,494
1,金額,3,二人以上の世帯（2000年～）,0,全国,2019000202,2019年2月,,1671,2551,1264,3064,980,611,1515,2425,1298,297,542,201,1115,1733,718,210,211,101,255,211,79,199,120,170,314,34,79,508,145,420,429,33,1,30,72,61,519,88,121,419,297,371,198,1384,423
1,金額,3,二人以上の世帯（2000年～）,0,全国,2019000303,2019年3月,,1833,2898,1430,3467,1088,642,1671,2538,1332,333,627,229,1227,1849,761,206,187,67,222,196,82,216,103,174,355,70,125,639,182,407,173,70,0,46,118,69,647,135,134,558,453,440,231,711,542
1,金額,3,二人以上の世帯（2000年～）,0,全国,2019000404,2019年4月,,1877,2861,1392,3261,1043,599,1682,2394,1271,339,621,209,1212,1782,753,242,170,60,188,165,82,238,110,180,355,201,150,731,207,340,54,108,1,46,106,73,512,185,143,497,364,423,208,495,667
1,金額,3,二人以上の世帯（2000年～）,0,全国,2019000505,2019年5月,,1785,2773,1493,3374,1056,619,1777,2393,1296,391,632,223,1342,1877,772,239,165,48,197,209,80,249,107,187,305,86,202,847,215,268,35,100,0,61,96,74,519,239,138,474,323,389,196,419,1000
1,金額,3,二人以上の世帯（2000年～）,0,全国,2019000606,2019年6月,,1801,2646,1559,3124,1078,592,1625,2408,1268,457,599,222,1295,1785,766,218,141,42,200,174,77,192,100,169,219,47,233,829,219,227,44,77,1,74,83,64,439,281,134,434,290,382,177,325,991
1,金額,3,二人以上の世帯（2000年～）,0,全国,2019000707,2019年7月,,1713,2701,1696,2991,1093,589,1518,2358,1185,518,593,213,1355,1771,756,202,110,37,203,177,73,141,97,153,201,28,253,702,211,173,93,56,31,79,68,51,448,359,143,458,305,399,176,302,1236
1,金額,3,二人以上の世帯（2000年～）,0,全国,2019000808,2019年8月,,1756,2657,1656,3219,1070,590,1853,2335,1121,461,619,201,1398,1730,725,228,75,41,216,145,73,139,104,155,217,28,272,674,196,147,96,47,529,101,102,72,429,424,139,539,379,420,161,278,1513
1,金額,3,二人以上の世帯（2000年～）,0,全国,2019000909,2019年9月,,2335,2552,1339,3160,1032,599,1560,2438,1242,355,630,216,1348,1807,762,265,104,100,244,162,82,169,155,179,250,29,215,704,191,334,131,40,729,46,93,56,489,173,122,424,323,385,157,374,996
1,金額,3,二人以上の世帯（2000年～）,0,全国,2019001010,2019年10月,,2944,2650,1446,3233,1056,688,1522,2555,1312,349,664,228,1301,1805,812,239,167,170,297,213,84,181,183,201,252,32,159,658,172,498,444,24,271,34,83,58,508,114,130,434,307,397,190,478,724
1,金額,3,二人以上の世帯（2000年～）,0,全国,2019001111,2019年11月,,1966,2639,1378,3277,1124,705,1649,2516,1309,486,626,206,1184,1798,775,201,165,176,303,234,83,164,172,184,231,29,95,534,141,680,735,14,115,40,91,66,588,99,125,470,333,407,220,551,531
1,金額,3,二人以上の世帯（2000年～）,0,全国,2019001212,2019年12月,,2042,2701,1762,5725,1748,1487,2996,2685,1605,795,665,233,1258,1939,842,192,203,181,360,246,79,178,165,227,227,107,70,569,137,780,1224,12,63,66,104,99,1344,105,134,711,446,464,222,677,584
